['Date:20030102', 'Maturity:200301', 'Strike_price:3900', 'CallPut:call', 'close:625']
['Date:20030124', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:97']
['Date:20030124', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:65']
['Date:20030124', 'Maturity:200302', 'Strike_price:5300', 'CallPut:call', 'close:38']
['Date:20030127', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:775']
['Date:20030127', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:675']
['Date:20030127', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:575']
['Date:20030127', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:482']
['Date:20030127', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:372']
['Date:20030127', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:283']
['Date:20030127', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:216']
['Date:20030127', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:150']
['Date:20030127', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:99']
['Date:20030127', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:60']
['Date:20030127', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:38.5']
['Date:20030127', 'Maturity:200302', 'Strike_price:5300', 'CallPut:call', 'close:20']
['Date:20030128', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:820']
['Date:20030128', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:720']
['Date:20030128', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:620']
['Date:20030128', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:520']
['Date:20030128', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:410']
['Date:20030128', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:330']
['Date:20030128', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:251']
['Date:20030128', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:183']
['Date:20030128', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:116']
['Date:20030128', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:77']
['Date:20030128', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:48']
['Date:20030128', 'Maturity:200302', 'Strike_price:5300', 'CallPut:call', 'close:29']
['Date:20030206', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:635']
['Date:20030206', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:535']
['Date:20030206', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:440']
['Date:20030206', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:295']
['Date:20030206', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:221']
['Date:20030206', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:156']
['Date:20030206', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:103']
['Date:20030206', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:63']
['Date:20030206', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:36']
['Date:20030206', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:22']
['Date:20030206', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:12']
['Date:20030206', 'Maturity:200302', 'Strike_price:5300', 'CallPut:call', 'close:5.2']
['Date:20030206', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1340']
['Date:20030206', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:1240']
['Date:20030206', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:1140']
['Date:20030206', 'Maturity:200303', 'Strike_price:3800', 'CallPut:call', 'close:1040']
['Date:20030206', 'Maturity:200303', 'Strike_price:3900', 'CallPut:call', 'close:940']
['Date:20030206', 'Maturity:200303', 'Strike_price:4000', 'CallPut:call', 'close:845']
['Date:20030206', 'Maturity:200303', 'Strike_price:4100', 'CallPut:call', 'close:745']
['Date:20030206', 'Maturity:200303', 'Strike_price:4200', 'CallPut:call', 'close:650']
['Date:20030206', 'Maturity:200303', 'Strike_price:4300', 'CallPut:call', 'close:560']
['Date:20030206', 'Maturity:200303', 'Strike_price:4400', 'CallPut:call', 'close:476']
['Date:20030206', 'Maturity:200303', 'Strike_price:4500', 'CallPut:call', 'close:395']
['Date:20030206', 'Maturity:200303', 'Strike_price:4600', 'CallPut:call', 'close:322']
['Date:20030206', 'Maturity:200303', 'Strike_price:4700', 'CallPut:call', 'close:256']
['Date:20030206', 'Maturity:200303', 'Strike_price:4800', 'CallPut:call', 'close:170']
['Date:20030206', 'Maturity:200303', 'Strike_price:4900', 'CallPut:call', 'close:130']
['Date:20030206', 'Maturity:200303', 'Strike_price:5000', 'CallPut:call', 'close:97']
['Date:20030206', 'Maturity:200303', 'Strike_price:5100', 'CallPut:call', 'close:70']
['Date:20030206', 'Maturity:200303', 'Strike_price:5200', 'CallPut:call', 'close:49.5']
['Date:20030206', 'Maturity:200303', 'Strike_price:5300', 'CallPut:call', 'close:34']
['Date:20030206', 'Maturity:200303', 'Strike_price:5400', 'CallPut:call', 'close:23']
['Date:20030206', 'Maturity:200303', 'Strike_price:5500', 'CallPut:call', 'close:15.5']
['Date:20030206', 'Maturity:200303', 'Strike_price:5600', 'CallPut:call', 'close:10']
['Date:20030206', 'Maturity:200303', 'Strike_price:5700', 'CallPut:call', 'close:6.5']
['Date:20030207', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:535']
['Date:20030207', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:442']
['Date:20030207', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:350']
['Date:20030207', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:262']
['Date:20030207', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:159']
['Date:20030207', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:109']
['Date:20030207', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:70']
['Date:20030207', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:44']
['Date:20030207', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:25']
['Date:20030207', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:12.5']
['Date:20030207', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:5.8']
['Date:20030207', 'Maturity:200302', 'Strike_price:5300', 'CallPut:call', 'close:2.4']
['Date:20030207', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1240']
['Date:20030207', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:1140']
['Date:20030207', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:1040']
['Date:20030207', 'Maturity:200303', 'Strike_price:3800', 'CallPut:call', 'close:945']
['Date:20030207', 'Maturity:200303', 'Strike_price:3900', 'CallPut:call', 'close:845']
['Date:20030207', 'Maturity:200303', 'Strike_price:4000', 'CallPut:call', 'close:750']
['Date:20030207', 'Maturity:200303', 'Strike_price:4100', 'CallPut:call', 'close:655']
['Date:20030207', 'Maturity:200303', 'Strike_price:4200', 'CallPut:call', 'close:565']
['Date:20030207', 'Maturity:200303', 'Strike_price:4300', 'CallPut:call', 'close:481']
['Date:20030207', 'Maturity:200303', 'Strike_price:4400', 'CallPut:call', 'close:401']
['Date:20030207', 'Maturity:200303', 'Strike_price:4500', 'CallPut:call', 'close:329']
['Date:20030207', 'Maturity:200303', 'Strike_price:4600', 'CallPut:call', 'close:225']
['Date:20030207', 'Maturity:200303', 'Strike_price:4700', 'CallPut:call', 'close:180']
['Date:20030207', 'Maturity:200303', 'Strike_price:4800', 'CallPut:call', 'close:162']
['Date:20030207', 'Maturity:200303', 'Strike_price:4900', 'CallPut:call', 'close:120']
['Date:20030207', 'Maturity:200303', 'Strike_price:5000', 'CallPut:call', 'close:85']
['Date:20030207', 'Maturity:200303', 'Strike_price:5100', 'CallPut:call', 'close:69']
['Date:20030207', 'Maturity:200303', 'Strike_price:5200', 'CallPut:call', 'close:45']
['Date:20030207', 'Maturity:200303', 'Strike_price:5300', 'CallPut:call', 'close:31.5']
['Date:20030207', 'Maturity:200303', 'Strike_price:5400', 'CallPut:call', 'close:21']
['Date:20030207', 'Maturity:200303', 'Strike_price:5500', 'CallPut:call', 'close:14']
['Date:20030207', 'Maturity:200303', 'Strike_price:5600', 'CallPut:call', 'close:10.5']
['Date:20030207', 'Maturity:200303', 'Strike_price:5700', 'CallPut:call', 'close:6.7']
['Date:20030210', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:448']
['Date:20030210', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:353']
['Date:20030210', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:255']
['Date:20030210', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:195']
['Date:20030210', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:125']
['Date:20030210', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:73']
['Date:20030210', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:41']
['Date:20030210', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:22']
['Date:20030210', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:11']
['Date:20030210', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:4.9']
['Date:20030210', 'Maturity:200302', 'Strike_price:5200', 'CallPut:call', 'close:1.9']
['Date:20030210', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1150']
['Date:20030210', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:1050']
['Date:20030210', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:950']
['Date:20030210', 'Maturity:200303', 'Strike_price:3800', 'CallPut:call', 'close:855']
['Date:20030210', 'Maturity:200303', 'Strike_price:3900', 'CallPut:call', 'close:760']
['Date:20030210', 'Maturity:200303', 'Strike_price:4000', 'CallPut:call', 'close:665']
['Date:20030210', 'Maturity:200303', 'Strike_price:4100', 'CallPut:call', 'close:575']
['Date:20030210', 'Maturity:200303', 'Strike_price:4200', 'CallPut:call', 'close:492']
['Date:20030210', 'Maturity:200303', 'Strike_price:4300', 'CallPut:call', 'close:413']
['Date:20030210', 'Maturity:200303', 'Strike_price:4400', 'CallPut:call', 'close:341']
['Date:20030210', 'Maturity:200303', 'Strike_price:4500', 'CallPut:call', 'close:251']
['Date:20030210', 'Maturity:200303', 'Strike_price:4600', 'CallPut:call', 'close:200']
['Date:20030210', 'Maturity:200303', 'Strike_price:4700', 'CallPut:call', 'close:160']
['Date:20030210', 'Maturity:200303', 'Strike_price:4800', 'CallPut:call', 'close:120']
['Date:20030210', 'Maturity:200303', 'Strike_price:4900', 'CallPut:call', 'close:90']
['Date:20030210', 'Maturity:200303', 'Strike_price:5000', 'CallPut:call', 'close:65']
['Date:20030210', 'Maturity:200303', 'Strike_price:5100', 'CallPut:call', 'close:46']
['Date:20030210', 'Maturity:200303', 'Strike_price:5200', 'CallPut:call', 'close:34']
['Date:20030210', 'Maturity:200303', 'Strike_price:5300', 'CallPut:call', 'close:23']
['Date:20030210', 'Maturity:200303', 'Strike_price:5400', 'CallPut:call', 'close:18']
['Date:20030210', 'Maturity:200303', 'Strike_price:5500', 'CallPut:call', 'close:11']
['Date:20030210', 'Maturity:200303', 'Strike_price:5600', 'CallPut:call', 'close:8.2']
['Date:20030210', 'Maturity:200303', 'Strike_price:5700', 'CallPut:call', 'close:4.6']
['Date:20030211', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:405']
['Date:20030211', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:335']
['Date:20030211', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:245']
['Date:20030211', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:164']
['Date:20030211', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:104']
['Date:20030211', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:59']
['Date:20030211', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:32']
['Date:20030211', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:15']
['Date:20030211', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:6.9']
['Date:20030211', 'Maturity:200302', 'Strike_price:5100', 'CallPut:call', 'close:2.5']
['Date:20030211', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1120']
['Date:20030211', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:1020']
['Date:20030211', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:925']
['Date:20030211', 'Maturity:200303', 'Strike_price:3800', 'CallPut:call', 'close:830']
['Date:20030211', 'Maturity:200303', 'Strike_price:3900', 'CallPut:call', 'close:735']
['Date:20030211', 'Maturity:200303', 'Strike_price:4000', 'CallPut:call', 'close:640']
['Date:20030211', 'Maturity:200303', 'Strike_price:4100', 'CallPut:call', 'close:550']
['Date:20030211', 'Maturity:200303', 'Strike_price:4200', 'CallPut:call', 'close:468']
['Date:20030211', 'Maturity:200303', 'Strike_price:4300', 'CallPut:call', 'close:390']
['Date:20030211', 'Maturity:200303', 'Strike_price:4400', 'CallPut:call', 'close:319']
['Date:20030211', 'Maturity:200303', 'Strike_price:4500', 'CallPut:call', 'close:256']
['Date:20030211', 'Maturity:200303', 'Strike_price:4600', 'CallPut:call', 'close:201']
['Date:20030211', 'Maturity:200303', 'Strike_price:4700', 'CallPut:call', 'close:151']
['Date:20030211', 'Maturity:200303', 'Strike_price:4800', 'CallPut:call', 'close:111']
['Date:20030211', 'Maturity:200303', 'Strike_price:4900', 'CallPut:call', 'close:80']
['Date:20030211', 'Maturity:200303', 'Strike_price:5000', 'CallPut:call', 'close:58']
['Date:20030211', 'Maturity:200303', 'Strike_price:5100', 'CallPut:call', 'close:45']
['Date:20030211', 'Maturity:200303', 'Strike_price:5200', 'CallPut:call', 'close:32']
['Date:20030211', 'Maturity:200303', 'Strike_price:5300', 'CallPut:call', 'close:21.5']
['Date:20030211', 'Maturity:200303', 'Strike_price:5400', 'CallPut:call', 'close:13.5']
['Date:20030211', 'Maturity:200303', 'Strike_price:5500', 'CallPut:call', 'close:9']
['Date:20030211', 'Maturity:200303', 'Strike_price:5600', 'CallPut:call', 'close:6.1']
['Date:20030211', 'Maturity:200303', 'Strike_price:5700', 'CallPut:call', 'close:4.4']
['Date:20030212', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:408']
['Date:20030212', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:310']
['Date:20030212', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:237']
['Date:20030212', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:147']
['Date:20030212', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:96']
['Date:20030212', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:47']
['Date:20030212', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:22']
['Date:20030212', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:8.5']
['Date:20030212', 'Maturity:200302', 'Strike_price:5000', 'CallPut:call', 'close:2.8']
['Date:20030212', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1130']
['Date:20030212', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:1030']
['Date:20030212', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:930']
['Date:20030212', 'Maturity:200303', 'Strike_price:3800', 'CallPut:call', 'close:830']
['Date:20030212', 'Maturity:200303', 'Strike_price:3900', 'CallPut:call', 'close:735']
['Date:20030212', 'Maturity:200303', 'Strike_price:4000', 'CallPut:call', 'close:640']
['Date:20030212', 'Maturity:200303', 'Strike_price:4100', 'CallPut:call', 'close:545']
['Date:20030212', 'Maturity:200303', 'Strike_price:4200', 'CallPut:call', 'close:460']
['Date:20030212', 'Maturity:200303', 'Strike_price:4300', 'CallPut:call', 'close:378']
['Date:20030212', 'Maturity:200303', 'Strike_price:4400', 'CallPut:call', 'close:305']
['Date:20030212', 'Maturity:200303', 'Strike_price:4500', 'CallPut:call', 'close:238']
['Date:20030212', 'Maturity:200303', 'Strike_price:4600', 'CallPut:call', 'close:170']
['Date:20030212', 'Maturity:200303', 'Strike_price:4700', 'CallPut:call', 'close:139']
['Date:20030212', 'Maturity:200303', 'Strike_price:4800', 'CallPut:call', 'close:99']
['Date:20030212', 'Maturity:200303', 'Strike_price:4900', 'CallPut:call', 'close:69']
['Date:20030212', 'Maturity:200303', 'Strike_price:5000', 'CallPut:call', 'close:54']
['Date:20030212', 'Maturity:200303', 'Strike_price:5100', 'CallPut:call', 'close:36']
['Date:20030212', 'Maturity:200303', 'Strike_price:5200', 'CallPut:call', 'close:23']
['Date:20030212', 'Maturity:200303', 'Strike_price:5300', 'CallPut:call', 'close:14']
['Date:20030212', 'Maturity:200303', 'Strike_price:5400', 'CallPut:call', 'close:7.9']
['Date:20030212', 'Maturity:200303', 'Strike_price:5500', 'CallPut:call', 'close:4.7']
['Date:20030212', 'Maturity:200303', 'Strike_price:5600', 'CallPut:call', 'close:3.2']
['Date:20030212', 'Maturity:200303', 'Strike_price:5700', 'CallPut:call', 'close:1.6']
['Date:20030213', 'Maturity:200302', 'Strike_price:4200', 'CallPut:call', 'close:311']
['Date:20030213', 'Maturity:200302', 'Strike_price:4300', 'CallPut:call', 'close:203']
['Date:20030213', 'Maturity:200302', 'Strike_price:4400', 'CallPut:call', 'close:133']
['Date:20030213', 'Maturity:200302', 'Strike_price:4500', 'CallPut:call', 'close:75']
['Date:20030213', 'Maturity:200302', 'Strike_price:4600', 'CallPut:call', 'close:35']
['Date:20030213', 'Maturity:200302', 'Strike_price:4700', 'CallPut:call', 'close:15']
['Date:20030213', 'Maturity:200302', 'Strike_price:4800', 'CallPut:call', 'close:5.7']
['Date:20030213', 'Maturity:200302', 'Strike_price:4900', 'CallPut:call', 'close:1.6']
['Date:20030213', 'Maturity:200303', 'Strike_price:3500', 'CallPut:call', 'close:1010']
['Date:20030213', 'Maturity:200303', 'Strike_price:3600', 'CallPut:call', 'close:915']
['Date:20030213', 'Maturity:200303', 'Strike_price:3700', 'CallPut:call', 'close:815']
